item_id	quantity	x	y	plane	source	note
33	1	2547	3114	0	tyluur_gist_4cb93ba0_2f232f49	raw=Lit_candle;method=exact
36	1	2547	3114	0	tyluur_gist_4cb93ba0_2f232f49	raw=Candle;method=exact
526	1	2548	3044	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2549	3043	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
1984	1	2549	3332	0	tyluur_gist_4cb93ba0_2f232f49	raw=Rotten_apple;method=exact
960	1	2550	3575	0	tyluur_gist_4cb93ba0_2f232f49	raw=Plank;method=exact
526	1	2551	3042	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2552	2984	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2552	2986	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
231	1	2552	3757	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
960	1	2553	3576	0	tyluur_gist_4cb93ba0_2f232f49	raw=Plank;method=exact
231	1	2553	3751	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
231	1	2553	3754	0	tyluur_gist_4cb93ba0_2f232f49	raw=Snape_grass;method=exact
960	1	2554	3575	0	tyluur_gist_4cb93ba0_2f232f49	raw=Plank;method=exact
960	1	2556	3573	0	tyluur_gist_4cb93ba0_2f232f49	raw=Plank;method=exact
1573	1	2560	2971	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2562	2973	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2563	2971	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1773	1	2563	3261	0	tyluur_gist_4cb93ba0_2f232f49	raw=Purple_dye;method=exact
347	1	2563	9511	0	tyluur_gist_4cb93ba0_2f232f49	raw=Herring;method=exact
1925	1	2564	3332	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket;method=scored_ambiguity
24	1	2564	9662	0	tyluur_gist_4cb93ba0_2f232f49	raw=Rat_poison;method=exact
946	1	2564	9669	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
1573	1	2565	2972	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
952	1	2566	3330	0	tyluur_gist_4cb93ba0_2f232f49	raw=Spade;method=exact
946	1	2567	9526	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
1937	1	2568	3102	0	tyluur_gist_4cb93ba0_2f232f49	raw=Jug_of_water;method=exact
275	1	2569	9897	0	tyluur_gist_4cb93ba0_2f232f49	raw=Key;method=scored_ambiguity
90	1	2570	9604	0	tyluur_gist_4cb93ba0_2f232f49	raw=Child's_blanket;method=exact
526	1	2571	3030	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2571	3036	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
687	1	2573	3056	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
526	1	2574	3035	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
22	1	2574	9633	0	tyluur_gist_4cb93ba0_2f232f49	raw=Blue_cog;method=exact
687	1	2576	3051	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
1510	1	2576	3334	0	tyluur_gist_4cb93ba0_2f232f49	raw=Picture;method=exact
526	1	2577	3029	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
20	1	2578	9655	0	tyluur_gist_4cb93ba0_2f232f49	raw=White_Cog;method=exact
2347	1	2579	3463	0	tyluur_gist_4cb93ba0_2f232f49	raw=Hammer;method=exact
526	1	2580	9732	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2580	9741	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
23	1	2583	9613	0	tyluur_gist_4cb93ba0_2f232f49	raw=Red_cog;method=exact
1982	1	2584	2966	0	tyluur_gist_4cb93ba0_2f232f49	raw=Tomato;method=exact
10562	1	2584	5273	0	tyluur_gist_4cb93ba0_2f232f49	raw=Queen_help_book;method=exact
10562	1	2584	5276	0	tyluur_gist_4cb93ba0_2f232f49	raw=Queen_help_book;method=exact
526	1	2584	9732	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2584	9743	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2586	9732	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2589	9731	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
275	1	2589	9888	0	tyluur_gist_4cb93ba0_2f232f49	raw=Key;method=scored_ambiguity
526	1	2590	9731	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2590	9736	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2592	9740	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
33	1	2598	3211	0	tyluur_gist_4cb93ba0_2f232f49	raw=Lit_candle;method=exact
36	1	2598	3211	0	tyluur_gist_4cb93ba0_2f232f49	raw=Candle;method=exact
526	1	2601	2959	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2603	2964	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2603	2968	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
278	1	2604	3357	0	tyluur_gist_4cb93ba0_2f232f49	raw=Cattleprod;method=exact
305	1	2605	3395	0	tyluur_gist_4cb93ba0_2f232f49	raw=Big_fishing_net;method=exact
311	1	2605	3396	0	tyluur_gist_4cb93ba0_2f232f49	raw=Harpoon;method=exact
526	1	2607	2964	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
301	1	2608	3397	0	tyluur_gist_4cb93ba0_2f232f49	raw=Lobster_pot;method=exact
303	1	2608	3398	0	tyluur_gist_4cb93ba0_2f232f49	raw=Small_fishing_net;method=scored_ambiguity
526	1	2613	9441	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
21	1	2613	9639	0	tyluur_gist_4cb93ba0_2f232f49	raw=Black_Cog;method=exact
526	1	2614	9417	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2615	9415	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2615	9438	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2615	9442	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
1925	1	2616	3255	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket;method=scored_ambiguity
526	1	2616	9443	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2617	9440	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2617	9446	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
424	1	2618	3323	0	tyluur_gist_4cb93ba0_2f232f49	raw=Pigeon_cage;method=scored_ambiguity
424	1	2618	3324	0	tyluur_gist_4cb93ba0_2f232f49	raw=Pigeon_cage;method=scored_ambiguity
424	1	2618	3325	0	tyluur_gist_4cb93ba0_2f232f49	raw=Pigeon_cage;method=scored_ambiguity
16	1	2626	4722	0	tyluur_gist_4cb93ba0_2f232f49	raw=Magic_whistle;method=exact
16	1	2627	4728	0	tyluur_gist_4cb93ba0_2f232f49	raw=Magic_whistle;method=exact
85	1	2628	9859	0	tyluur_gist_4cb93ba0_2f232f49	raw=Shiny_key;method=exact
2353	1	2630	9422	0	tyluur_gist_4cb93ba0_2f232f49	raw=Steel_bar;method=exact
1523	1	2631	9480	0	tyluur_gist_4cb93ba0_2f232f49	raw=Lockpick;method=scored_ambiguity
2126	1	2633	3496	0	tyluur_gist_4cb93ba0_2f232f49	raw=Dwellberries;method=exact
526	1	2634	9454	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2636	9418	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
2349	1	2636	9463	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_bar;method=exact
16	1	2637	4692	0	tyluur_gist_4cb93ba0_2f232f49	raw=Magic_whistle;method=exact
526	1	2637	9430	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
83	1	2637	9819	0	tyluur_gist_4cb93ba0_2f232f49	raw=Lever;method=scored_ambiguity
1856	1	2638	3292	0	tyluur_gist_4cb93ba0_2f232f49	raw=Guide_Book;method=exact
2126	1	2638	3479	0	tyluur_gist_4cb93ba0_2f232f49	raw=Dwellberries;method=exact
84	1	2638	9906	0	tyluur_gist_4cb93ba0_2f232f49	raw=Staff_of_armadyl;method=exact
2128	1	2639	2952	0	tyluur_gist_4cb93ba0_2f232f49	raw=Equa_leaves;method=exact
687	1	2643	9853	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
526	1	2644	9460	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
687	1	2644	9851	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
1955	1	2645	3363	0	tyluur_gist_4cb93ba0_2f232f49	raw=Cooking_apple;method=exact
2126	1	2645	3498	0	tyluur_gist_4cb93ba0_2f232f49	raw=Dwellberries;method=exact
1550	1	2646	3299	0	tyluur_gist_4cb93ba0_2f232f49	raw=Garlic;method=exact
2128	1	2648	2963	0	tyluur_gist_4cb93ba0_2f232f49	raw=Equa_leaves;method=exact
960	1	2648	3156	0	tyluur_gist_4cb93ba0_2f232f49	raw=Plank;method=exact
2128	1	2649	2956	0	tyluur_gist_4cb93ba0_2f232f49	raw=Equa_leaves;method=exact
687	1	2649	9854	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
960	1	2651	3155	0	tyluur_gist_4cb93ba0_2f232f49	raw=Plank;method=exact
1785	1	2652	3454	0	tyluur_gist_4cb93ba0_2f232f49	raw=Glassblowing_pipe;method=exact
526	1	2653	9421	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
946	1	2653	9767	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
88	1	2654	9767	0	tyluur_gist_4cb93ba0_2f232f49	raw=Boots_of_lightness;method=scored_ambiguity
22251	1	2656	3424	0	tyluur_gist_4cb93ba0_2f232f49	raw=Oak_shield;method=exact
687	1	2657	3424	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
3803	1	2658	3676	0	tyluur_gist_4cb93ba0_2f232f49	raw=Beer_tankard;method=exact
3805	1	2659	3676	0	tyluur_gist_4cb93ba0_2f232f49	raw=Tankard;method=scored_ambiguity
526	1	2659	9456	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
3801	1	2660	3676	0	tyluur_gist_4cb93ba0_2f232f49	raw=Keg_of_beer;method=scored_ambiguity
2126	1	2664	3476	0	tyluur_gist_4cb93ba0_2f232f49	raw=Dwellberries;method=exact
687	1	2665	3424	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
1923	1	2667	3387	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bowl;method=exact
2126	1	2667	3494	0	tyluur_gist_4cb93ba0_2f232f49	raw=Dwellberries;method=exact
687	1	2668	3419	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
526	1	2669	9428	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
687	1	2670	3424	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
687	1	2670	3437	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
526	1	2670	9419	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2670	9463	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2670	9821	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
561	2	2671	3737	0	tyluur_gist_4cb93ba0_2f232f49	raw=Nature_rune;method=scored_ambiguity
526	1	2671	9831	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
687	1	2672	3421	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
39	1	2672	3433	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_arrowtips;method=exact
1267	1	2672	3728	0	tyluur_gist_4cb93ba0_2f232f49	raw=Iron_pickaxe;method=exact
561	2	2672	3738	0	tyluur_gist_4cb93ba0_2f232f49	raw=Nature_rune;method=scored_ambiguity
526	1	2672	9823	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
687	1	2673	3428	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
526	1	2673	9822	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2673	9829	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
1420	1	2675	3299	0	tyluur_gist_4cb93ba0_2f232f49	raw=Iron_mace;method=exact
687	1	2676	3431	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
687	1	2677	3422	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
687	1	2677	3425	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_arrow;method=exact
526	1	2677	9431	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2677	9462	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
882	1	2678	3426	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_arrow;method=scored_ambiguity
839	1	2678	3427	0	tyluur_gist_4cb93ba0_2f232f49	raw=Longbow;method=exact
1351	1	2678	3731	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_axe;method=exact
697	1	2679	3425	0	tyluur_gist_4cb93ba0_2f232f49	raw=Damaged_Armour;method=exact
1607	1	2679	3740	0	tyluur_gist_4cb93ba0_2f232f49	raw=Sapphire;method=exact
526	1	2679	9442	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
882	1	2680	3424	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_arrow;method=scored_ambiguity
888	1	2681	3426	0	tyluur_gist_4cb93ba0_2f232f49	raw=Mithril_arrow;method=scored_ambiguity
946	1	2681	3717	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
526	1	2682	3729	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
2351	1	2682	9463	0	tyluur_gist_4cb93ba0_2f232f49	raw=Iron_bar;method=exact
2347	1	2684	3318	0	tyluur_gist_4cb93ba0_2f232f49	raw=Hammer;method=exact
1927	1	2685	3683	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket_of_milk;method=exact
1895	1	2691	3203	0	tyluur_gist_4cb93ba0_2f232f49	raw=Slice_of_cake;method=exact
1895	1	2691	3218	0	tyluur_gist_4cb93ba0_2f232f49	raw=Slice_of_cake;method=exact
401	1	2693	3727	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2699	3729	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
946	1	2700	3407	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
954	1	2700	10163	0	tyluur_gist_4cb93ba0_2f232f49	raw=Rope;method=scored_ambiguity
960	1	2701	2717	0	tyluur_gist_4cb93ba0_2f232f49	raw=Plank;method=exact
401	1	2701	3731	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
954	1	2703	10155	0	tyluur_gist_4cb93ba0_2f232f49	raw=Rope;method=scored_ambiguity
960	1	2704	2718	0	tyluur_gist_4cb93ba0_2f232f49	raw=Plank;method=exact
946	1	2704	3475	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
401	1	2708	3728	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
11044	1	2710	10157	0	tyluur_gist_4cb93ba0_2f232f49	raw=Rotten_barrel;method=scored_ambiguity
11044	1	2711	10157	0	tyluur_gist_4cb93ba0_2f232f49	raw=Rotten_barrel;method=scored_ambiguity
401	1	2712	3732	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
4619	1	2713	4913	0	tyluur_gist_4cb93ba0_2f232f49	raw=Strange_implement;method=exact
1550	1	2714	3478	0	tyluur_gist_4cb93ba0_2f232f49	raw=Garlic;method=exact
401	1	2714	3733	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
954	1	2718	10163	0	tyluur_gist_4cb93ba0_2f232f49	raw=Rope;method=scored_ambiguity
401	1	2719	3733	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2721	3731	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2725	3731	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
444	1	2733	3224	0	tyluur_gist_4cb93ba0_2f232f49	raw=Gold_ore;method=exact
1573	1	2734	3638	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2735	3636	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2736	3640	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2736	3642	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2737	3637	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2738	3642	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2739	3634	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2741	3639	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2742	3636	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2742	3638	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2742	3641	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2742	3643	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1573	1	2744	3638	0	tyluur_gist_4cb93ba0_2f232f49	raw=Doogle_leaves;method=exact
1813	1	2746	3578	0	tyluur_gist_4cb93ba0_2f232f49	raw=Criminal's_dagger;method=scored_ambiguity
1812	1	2747	3579	0	tyluur_gist_4cb93ba0_2f232f49	raw=Pungent_pot;method=exact
401	1	2753	3119	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2755	2952	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2755	3017	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2755	3049	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2755	3071	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2756	3008	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2756	3075	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2756	3125	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2757	2947	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2757	3109	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
562	1	2761	3845	0	tyluur_gist_4cb93ba0_2f232f49	raw=Chaos_rune;method=scored_ambiguity
401	1	2762	3001	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
690	1	2766	3277	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_glass;method=scored_ambiguity
690	1	2766	3289	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_glass;method=scored_ambiguity
1925	1	2766	3441	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket;method=scored_ambiguity
532	1	2767	3855	0	tyluur_gist_4cb93ba0_2f232f49	raw=Big_bones;method=exact
4034	1	2769	9203	0	tyluur_gist_4cb93ba0_2f232f49	raw=Monkey_skull;method=exact
4496	1	2770	3676	0	tyluur_gist_4cb93ba0_2f232f49	raw=Broken_pole;method=exact
401	1	2771	2995	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
10029	1	2775	2994	0	tyluur_gist_4cb93ba0_2f232f49	raw=Teasing_stick;method=exact
1607	1	2775	3850	0	tyluur_gist_4cb93ba0_2f232f49	raw=Sapphire;method=exact
401	1	2782	2987	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
1467	1	2784	3289	0	tyluur_gist_4cb93ba0_2f232f49	raw=Damp_sticks;method=exact
401	1	2786	2960	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
1623	1	2788	3870	0	tyluur_gist_4cb93ba0_2f232f49	raw=Uncut_sapphire;method=exact
1929	1	2790	3199	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket_of_water;method=scored_ambiguity
1919	1	2794	3165	0	tyluur_gist_4cb93ba0_2f232f49	raw=Beer_glass;method=scored_ambiguity
1919	1	2795	3160	0	tyluur_gist_4cb93ba0_2f232f49	raw=Beer_glass;method=scored_ambiguity
1351	1	2795	3161	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_axe;method=exact
1919	1	2795	3165	0	tyluur_gist_4cb93ba0_2f232f49	raw=Beer_glass;method=scored_ambiguity
1919	1	2798	3156	0	tyluur_gist_4cb93ba0_2f232f49	raw=Beer_glass;method=scored_ambiguity
1919	1	2798	3160	0	tyluur_gist_4cb93ba0_2f232f49	raw=Beer_glass;method=scored_ambiguity
1919	1	2798	3161	0	tyluur_gist_4cb93ba0_2f232f49	raw=Beer_glass;method=scored_ambiguity
1919	1	2799	3155	0	tyluur_gist_4cb93ba0_2f232f49	raw=Beer_glass;method=scored_ambiguity
1205	1	2801	4572	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_dagger;method=exact
562	1	2802	3780	0	tyluur_gist_4cb93ba0_2f232f49	raw=Chaos_rune;method=scored_ambiguity
401	1	2803	3382	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2804	3380	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2804	3385	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
4492	1	2804	3660	0	tyluur_gist_4cb93ba0_2f232f49	raw=Muddy_rock;method=exact
4083	1	2804	3785	0	tyluur_gist_4cb93ba0_2f232f49	raw=Sled;method=scored_ambiguity
401	1	2805	3381	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2805	3384	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
562	1	2806	3770	0	tyluur_gist_4cb93ba0_2f232f49	raw=Chaos_rune;method=scored_ambiguity
1205	1	2806	4569	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_dagger;method=exact
401	1	2807	3129	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2807	3384	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2807	3386	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
28	1	2807	3450	0	tyluur_gist_4cb93ba0_2f232f49	raw=Insect_repellent;method=exact
229	1	2808	3343	0	tyluur_gist_4cb93ba0_2f232f49	raw=Vial;method=scored_ambiguity
1265	1	2808	4572	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_pickaxe;method=exact
229	1	2809	3342	0	tyluur_gist_4cb93ba0_2f232f49	raw=Vial;method=scored_ambiguity
401	1	2809	3385	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
401	1	2809	3388	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
4492	1	2809	3679	0	tyluur_gist_4cb93ba0_2f232f49	raw=Muddy_rock;method=exact
401	1	2810	3387	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
4492	1	2812	3680	0	tyluur_gist_4cb93ba0_2f232f49	raw=Muddy_rock;method=exact
4492	1	2812	3687	0	tyluur_gist_4cb93ba0_2f232f49	raw=Muddy_rock;method=exact
1295	1	2812	4566	0	tyluur_gist_4cb93ba0_2f232f49	raw=Steel_longsword;method=exact
1269	1	2812	4571	0	tyluur_gist_4cb93ba0_2f232f49	raw=Steel_pickaxe;method=exact
4494	1	2813	3685	0	tyluur_gist_4cb93ba0_2f232f49	raw=Pole;method=scored_ambiguity
946	1	2820	3450	0	tyluur_gist_4cb93ba0_2f232f49	raw=Knife;method=scored_ambiguity
1929	1	2820	3452	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket_of_water;method=scored_ambiguity
357	1	2820	3453	0	tyluur_gist_4cb93ba0_2f232f49	raw=Burnt_Fish_(herring);method=source_alias
2313	1	2820	3455	0	tyluur_gist_4cb93ba0_2f232f49	raw=Pie_dish;method=exact
1349	1	2821	3086	0	tyluur_gist_4cb93ba0_2f232f49	raw=Iron_axe;method=exact
1785	1	2822	3355	0	tyluur_gist_4cb93ba0_2f232f49	raw=Glassblowing_pipe;method=exact
1929	1	2823	3449	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bucket_of_water;method=scored_ambiguity
1351	1	2825	3088	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_axe;method=exact
1351	1	2826	3083	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bronze_axe;method=exact
526	1	2829	9564	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2829	9764	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2830	9565	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
526	1	2831	9766	0	tyluur_gist_4cb93ba0_2f232f49	raw=Bones;method=scored_ambiguity
223	1	2832	9586	0	tyluur_gist_4cb93ba0_2f232f49	raw=Red_spiders'_eggs;method=exact
554	1	2833	9561	0	tyluur_gist_4cb93ba0_2f232f49	raw=Fire_rune;method=scored_ambiguity
554	1	2836	9566	0	tyluur_gist_4cb93ba0_2f232f49	raw=Fire_rune;method=scored_ambiguity
5063	1	2836	10226	0	tyluur_gist_4cb93ba0_2f232f49	raw=Right_boot;method=exact
554	1	2838	9552	0	tyluur_gist_4cb93ba0_2f232f49	raw=Fire_rune;method=scored_ambiguity
5062	1	2838	10220	0	tyluur_gist_4cb93ba0_2f232f49	raw=Left_boot;method=exact
401	1	2840	2974	0	tyluur_gist_4cb93ba0_2f232f49	raw=Seaweed;method=exact
